guid,price
(XX)UNK[XX]-MP19-1NM-2-T-395472,15.16
(5)YRX[01]-MP19-1NM-2-F-395477,0.5
(5)YRX[01]-MP19-1NM-2-T-395477,0.56
(09)YRF[01]-MP19-1NM-2-T-395477,0.66
(5)YRX[01]-MP19-1NM-2-F-395482,0.4
(5)YRX[01]-MP19-1NM-2-F-395487,0.4
(08)YRG[01]-MP19-1NM-2-T-395487,0.39
(5)YRX[01]-MP19-1NM-2-F-395492,0.4
(5)YRX[01]-MP19-1NM-2-F-395497,0.4
(08)YRG[01]-MP19-1NM-2-T-395497,0.39
(5)YRX[01]-MP19-1NM-2-F-395502,0.4
(08)YRG[01]-MP19-1NM-2-T-395502,0.39
(5)YRX[01]-MP19-1NM-2-F-395507,0.4
(09)YRF[01]-MP19-1NM-2-T-395512,NaN
(5)YRX[01]-MP19-1NM-2-F-395517,0.4
(08)YRG[01]-MP19-1NM-2-T-395517,0.39
(2)YCF[02]-MP19-1NM-2-F-395522,2.39
(XX)UNK[XX]-MP19-1NM-2-T-395522,2.08
(5)YRX[01]-MP19-1NM-2-T-395522,2.8
(09)YRF[01]-MP19-1NM-2-T-395527,NaN
(09)YRF[01]-MP19-1NM-2-T-395532,6.63
(5)YRX[01]-MP19-1NM-2-F-395537,0.47
(5)YRX[01]-MP19-1NM-2-T-395537,0.47
(09)YRF[01]-MP19-1NM-2-T-395537,0.94
(5)YRX[01]-MP19-1NM-2-T-395547,0.47
(08)YRG[01]-MP19-2EX-2-T-395552,0.33
(5)YRX[01]-MP19-1NM-2-F-395552,0.4
(08)YRG[01]-MP19-1NM-2-T-395552,0.39
(5)YRX[01]-MP19-1NM-2-F-395557,0.4
(5)YRX[01]-MP19-1NM-2-F-395562,0.4
(08)YRG[01]-MP19-1NM-2-T-395562,0.39
(5)YRX[01]-MP19-1NM-2-T-395572,17.5
(5)YRX[01]-MP19-1NM-2-T-395577,0.47
(5)YRX[01]-MP19-1NM-2-F-395582,0.4
(08)YRG[01]-MP19-2EX-2-T-395587,0.33
(5)YRX[01]-MP19-1NM-2-F-395587,0.4
(08)YRG[01]-MP19-1NM-2-T-395587,0.39
(08)YRG[01]-MP19-2EX-2-T-395592,0.47
(5)YRX[01]-MP19-1NM-2-F-395597,0.4
(08)YRG[01]-MP19-1NM-2-T-395597,0.39
(5)YRX[01]-MP19-1NM-2-F-395602,0.44
(5)YRX[01]-MP19-1NM-2-T-395602,0.55
(XX)UNK[XX]-MP19-1NM-2-T-395602,1.73
(09)YRF[01]-MP19-1NM-2-T-395602,1.73
(08)YRG[01]-MP19-2EX-2-T-395607,0.33
(5)YRX[01]-MP19-1NM-2-F-395607,0.4
(5)YRX[01]-MP19-1NM-2-T-395612,0.47
(08)YRG[01]-MP19-2EX-2-T-395617,0.33
(5)YRX[01]-MP19-1NM-2-F-395617,0.4
(08)YRG[01]-MP19-1NM-2-T-395617,0.39
(08)YRG[01]-MP19-2EX-2-T-395622,0.33
(5)YRX[01]-MP19-1NM-2-F-395622,0.4
(08)YRG[01]-MP19-1NM-2-T-395622,0.39
(5)YRX[01]-MP19-1NM-2-F-395627,0.4
(08)YRG[01]-MP19-2EX-2-T-395632,0.33
(5)YRX[01]-MP19-1NM-2-F-395632,0.4
(08)YRG[01]-MP19-1NM-2-T-395632,0.39
(5)YRX[01]-MP19-1NM-2-F-395637,0.4
(08)YRG[01]-MP19-2EX-2-T-395642,0.33
(5)YRX[01]-MP19-1NM-2-F-395642,0.4
(08)YRG[01]-MP19-1NM-2-T-395642,0.39
(5)YRX[01]-MP19-1NM-2-F-395647,0.4
(08)YRG[01]-MP19-1NM-2-T-395647,0.39
(5)YRX[01]-MP19-1NM-2-F-395652,0.4
(08)YRG[01]-MP19-1NM-2-T-395652,0.39
(5)YRX[01]-MP19-1NM-2-F-395657,0.4
(08)YRG[01]-MP19-1NM-2-T-395657,0.39
(XX)UNK[XX]-MP19-1NM-2-F-395662,6.13
(09)YRF[01]-MP19-1NM-2-T-395662,8.29
(5)YRX[01]-MP19-1NM-2-T-395667,7.84
(09)YRF[01]-MP19-1NM-2-T-395667,7.26
(5)YRX[01]-MP19-1NM-2-F-395672,2.17
(2)YCF[02]-MP19-1NM-2-F-395672,2.32
(09)YRF[01]-MP19-1NM-2-T-395677,11.76
(5)YRX[01]-MP19-1NM-2-T-395682,0.47
(5)YRX[01]-MP19-1NM-2-T-395692,0.47
(08)YRG[01]-MP19-1NM-2-T-395692,0.55
(5)YRX[01]-MP19-1NM-2-T-395697,0.47
(08)YRG[01]-MP19-2EX-2-T-395702,0.33
(5)YRX[01]-MP19-1NM-2-F-395702,0.48
(08)YRG[01]-MP19-1NM-2-T-395702,0.39
(5)YRX[01]-MP19-1NM-2-F-395707,0.4
(08)YRG[01]-MP19-1NM-2-T-395707,0.39
(5)YRX[01]-MP19-1NM-2-F-395712,0.4
(08)YRG[01]-MP19-1NM-2-T-395712,0.39
(08)YRG[01]-MP19-2EX-2-T-395717,0.33
(5)YRX[01]-MP19-1NM-2-F-395717,0.4
(08)YRG[01]-MP19-1NM-2-T-395717,0.39
(5)YRX[01]-MP19-1NM-2-F-395722,0.4
(08)YRG[01]-MP19-1NM-2-T-395722,0.39
(5)YRX[01]-MP19-1NM-2-F-395727,0.4
(08)YRG[01]-MP19-1NM-2-T-395727,0.39
(5)YRX[01]-MP19-1NM-2-F-395732,0.4
(08)YRG[01]-MP19-1NM-2-T-395732,0.39
(5)YRX[01]-MP19-1NM-2-F-395737,0.38
(08)YRG[01]-MP19-1NM-2-T-395737,0.39
(5)YRX[01]-MP19-1NM-2-F-395742,0.4
(08)YRG[01]-MP19-1NM-2-T-395742,0.39
(08)YRG[01]-MP19-2EX-2-T-395747,0.33
(5)YRX[01]-MP19-1NM-2-F-395747,0.4
(08)YRG[01]-MP19-1NM-2-T-395747,0.39
(09)YRF[01]-MP19-1NM-1-T-395752,NaN
(09)YRF[01]-MP19-1NM-2-T-395752,NaN
(08)YRG[01]-MP19-2EX-2-T-395757,0.33
(5)YRX[01]-MP19-1NM-2-F-395757,0.4
(08)YRG[01]-MP19-1NM-2-T-395757,0.39
(08)YRG[01]-MP19-2EX-2-T-395762,0.33
(5)YRX[01]-MP19-1NM-2-F-395762,0.4
(08)YRG[01]-MP19-1NM-2-T-395762,0.39
(5)YRX[01]-MP19-1NM-2-F-395767,0.4
(08)YRG[01]-MP19-1NM-2-T-395767,0.39
(5)YRX[01]-MP19-1NM-2-F-395772,0.4
(08)YRG[01]-MP19-1NM-2-T-395772,0.39
(5)YRX[01]-MP19-1NM-2-F-395777,0.4
(08)YRG[01]-MP19-1NM-2-T-395777,0.39
(5)YRX[01]-MP19-1NM-2-F-395782,0.99
(09)YRF[01]-MP19-1NM-2-T-395782,1.1
(5)YRX[01]-MP19-1NM-2-T-395782,1.3
(5)YRX[01]-MP19-1NM-2-F-395787,0.4
(5)YRX[01]-MP19-1NM-2-F-395792,0.66
(08)YRG[01]-MP19-1NM-2-T-395792,0.39
(08)YRG[01]-MP19-2EX-2-T-395797,0.33
(5)YRX[01]-MP19-1NM-2-F-395797,0.4
(08)YRG[01]-MP19-1NM-2-T-395797,0.39
(08)YRG[01]-MP19-2EX-2-T-395802,0.33
(5)YRX[01]-MP19-1NM-2-F-395802,0.4
(08)YRG[01]-MP19-1NM-2-T-395802,0.39
(08)YRG[01]-MP19-2EX-2-T-395807,0.33
(5)YRX[01]-MP19-1NM-2-F-395807,0.48
(08)YRG[01]-MP19-1NM-2-T-395807,0.39
(08)YRG[01]-MP19-2EX-2-T-395812,0.33
(5)YRX[01]-MP19-1NM-2-F-395812,0.4
(08)YRG[01]-MP19-1NM-2-T-395812,0.39
(09)YRF[01]-MP19-1NM-2-T-395822,NaN
(5)YRX[01]-MP19-1NM-2-F-395832,0.47
(5)YRX[01]-MP19-1NM-2-F-395832,0.27
(5)YRX[01]-MP19-1NM-2-T-395832,0.56
(XX)UNK[XX]-MP19-1NM-2-T-395832,0.94
(09)YRF[01]-MP19-1NM-2-T-395832,0.94
(3)YRF[01]-MP19-1NM-2-T-395837,1.4
(09)YRF[01]-MP19-1NM-2-T-395837,1.1
(5)YRX[01]-MP19-1NM-2-F-395842,0.73
(09)YRF[01]-MP19-1NM-2-T-395842,0.66
(5)YRX[01]-MP19-1NM-2-T-395842,0.79
(3)YRF[01]-MP19-1NM-2-T-395842,0.77
(5)YRX[01]-MP19-1NM-2-F-395847,0.4
(08)YRG[01]-MP19-1NM-2-T-395847,0.39
(08)YRG[01]-MP19-2EX-2-T-395852,0.33
(5)YRX[01]-MP19-1NM-2-F-395852,0.4
(08)YRG[01]-MP19-2EX-2-T-395857,0.33
(5)YRX[01]-MP19-1NM-2-F-395857,0.4
(08)YRG[01]-MP19-1NM-2-T-395857,0.39
(08)YRG[01]-MP19-2EX-2-T-395862,0.33
(5)YRX[01]-MP19-1NM-2-F-395862,0.4
(08)YRG[01]-MP19-1NM-2-T-395862,0.39
(08)YRG[01]-MP19-2EX-2-T-395867,0.42
(5)YRX[01]-MP19-1NM-2-F-395867,1.4
(08)YRG[01]-MP19-1NM-2-T-395867,0.45
(5)YRX[01]-MP19-1NM-2-F-395872,0.4
(08)YRG[01]-MP19-1NM-2-T-395872,0.39
(5)YRX[01]-MP19-1NM-2-F-395877,0.4
(08)YRG[01]-MP19-1NM-2-T-395877,0.39
(5)YRX[01]-MP19-1NM-2-T-395882,0.75
(5)YRX[01]-MP19-1NM-2-T-395882,0.44
(08)YRG[01]-MP19-1NM-2-T-395882,0.91
(5)YRX[01]-MP19-1NM-2-F-395887,0.4
(08)YRG[01]-MP19-1NM-2-T-395887,0.39
(5)YRX[01]-MP19-1NM-2-T-395892,3.15
(5)YRX[01]-MP19-1NM-2-T-395897,12.6
(5)YRX[01]-MP19-1NM-2-F-395902,0.4
(5)YRX[01]-MP19-1NM-2-F-395907,0.4
(08)YRG[01]-MP19-1NM-2-T-395907,0.39
(09)YRF[01]-MP19-1NM-2-T-395912,1.12
(2)YCF[02]-MP19-1NM-2-T-395912,1.38
(5)YRX[01]-MP19-1NM-2-T-395912,1.31
(5)YRX[01]-MP19-1NM-2-F-395917,0.4
(08)YRG[01]-MP19-1NM-2-T-395917,0.39
(2)YCF[02]-MP19-1NM-2-F-395922,2.1
(XX)UNK[XX]-MP19-1NM-2-T-395922,2.75
(5)YRX[01]-MP19-1NM-2-F-395927,0.4
(08)YRG[01]-MP19-1NM-2-T-395927,0.39
(5)YRX[01]-MP19-1NM-2-T-395932,0.47
(08)YRG[01]-MP19-2EX-2-T-395937,0.33
(5)YRX[01]-MP19-1NM-2-F-395937,0.4
(5)YRX[01]-MP19-1NM-2-T-395942,0.47
(08)YRG[01]-MP19-2EX-2-T-395947,0.33
(5)YRX[01]-MP19-1NM-2-F-395947,0.4
(08)YRG[01]-MP19-1NM-2-T-395947,0.39
(5)YRX[01]-MP19-1NM-2-F-395952,0.4
(5)YRX[01]-MP19-1NM-2-F-395957,0.4
(08)YRG[01]-MP19-1NM-2-T-395957,0.39
(08)YRG[01]-MP19-2EX-2-T-395962,0.33
(5)YRX[01]-MP19-1NM-2-F-395962,0.4
(08)YRG[01]-MP19-1NM-2-T-395962,0.39
(5)YRX[01]-MP19-1NM-2-F-395967,0.4
(08)YRG[01]-MP19-1NM-2-T-395967,0.39
(5)YRX[01]-MP19-1NM-2-F-395972,0.4
(09)YRF[01]-MP19-1NM-2-T-395977,NaN
(5)YRX[01]-MP19-1NM-2-F-395982,0.4
(5)YRX[01]-MP19-1NM-2-F-395987,0.47
(5)YRX[01]-MP19-1NM-2-T-395987,0.47
(09)YRF[01]-MP19-1NM-2-T-395987,0.94
(XX)UNK[XX]-MP19-1NM-2-T-395987,0.94
(08)YRG[01]-MP19-2EX-2-T-395992,0.33
(5)YRX[01]-MP19-1NM-2-F-395992,0.4
(08)YRG[01]-MP19-1NM-2-T-395992,0.39
(08)YRG[01]-MP19-2EX-2-T-395997,0.33
(5)YRX[01]-MP19-1NM-2-F-395997,0.4
(5)YRX[01]-MP19-1NM-2-F-396002,0.4
(08)YRG[01]-MP19-1NM-2-T-396002,0.39
(5)YRX[01]-MP19-1NM-2-F-396007,0.4
(08)YRG[01]-MP19-1NM-2-T-396007,0.39
(5)YRX[01]-MP19-1NM-2-F-396012,0.4
(08)YRG[01]-MP19-1NM-2-T-396012,0.39
(5)YRX[01]-MP19-1NM-2-F-396017,0.4
(08)YRG[01]-MP19-2EX-2-T-396022,0.33
(5)YRX[01]-MP19-1NM-2-F-396022,0.4
(5)YRX[01]-MP19-1NM-2-F-396022,0.28
(08)YRG[01]-MP19-1NM-2-T-396022,0.39
(5)YRX[01]-MP19-1NM-2-F-396027,0.4
(08)YRG[01]-MP19-1NM-2-T-396027,0.39
(5)YRX[01]-MP19-1NM-2-F-396032,0.4
(09)YRF[01]-MP19-1NM-2-T-396037,NaN
(5)YRX[01]-MP19-1NM-2-F-396042,0.4
(08)YRG[01]-MP19-2EX-2-T-396047,0.33
(5)YRX[01]-MP19-1NM-2-F-396047,0.4
(08)YRG[01]-MP19-1NM-2-T-396047,0.39
(08)YRG[01]-MP19-2EX-2-T-396052,0.33
(5)YRX[01]-MP19-1NM-2-F-396052,0.4
(08)YRG[01]-MP19-1NM-2-T-396052,0.39
(5)YRX[01]-MP19-1NM-2-F-396057,4.65
(09)YRF[01]-MP19-1NM-2-T-396057,3.97
(5)YRX[01]-MP19-1NM-2-T-396057,5.01
(5)YRX[01]-MP19-1NM-2-T-396062,1.13
(XX)UNK[XX]-MP19-1NM-2-T-396067,4.1
(09)YRF[01]-MP19-1NM-2-T-396067,4.41
(09)YRF[01]-MP19-1NM-2-T-396072,20.1
(5)YRX[01]-MP19-1NM-2-T-396077,1.19
(09)YRF[01]-MP19-1NM-2-T-396077,1.83
(5)YRX[01]-MP19-1NM-2-T-396082,0.47
(5)YRX[01]-MP19-1NM-2-T-396087,1.34
(09)YRF[01]-MP19-1NM-2-T-396087,1.16
(09)YRF[01]-MP19-1NM-2-T-396092,3.82
(5)YRX[01]-MP19-1NM-2-T-396092,4.55
(5)YRX[01]-MP19-1NM-2-T-396097,1.44
(09)YRF[01]-MP19-1NM-2-T-396097,1.16
(5)YRX[01]-MP19-1NM-2-F-396102,0.4
(5)YRX[01]-MP19-1NM-2-F-396107,0.4
(08)YRG[01]-MP19-1NM-2-T-396107,0.39
(08)YRG[01]-MP19-2EX-2-T-396112,0.33
(5)YRX[01]-MP19-1NM-2-F-396112,0.66
(5)YRX[01]-MP19-1NM-2-F-396117,0.44
(5)YRX[01]-MP19-1NM-2-T-396117,0.55
(09)YRF[01]-MP19-1NM-2-T-396117,0.93
(5)YRX[01]-MP19-1NM-2-F-396122,0.43
(09)YRF[01]-MP19-1NM-2-T-396122,0.66
(5)YRX[01]-MP19-1NM-2-T-396122,0.5
(08)YRG[01]-MP19-2EX-2-T-396127,0.33
(5)YRX[01]-MP19-1NM-2-F-396127,0.4
(08)YRG[01]-MP19-1NM-2-T-396127,0.39
(08)YRG[01]-MP19-2EX-2-T-396132,0.33
(5)YRX[01]-MP19-1NM-2-F-396132,0.53
(08)YRG[01]-MP19-2EX-2-T-396137,0.33
(5)YRX[01]-MP19-1NM-2-F-396137,0.4
(08)YRG[01]-MP19-1NM-2-T-396137,0.39
(08)YRG[01]-MP19-2EX-2-T-396142,0.33
(5)YRX[01]-MP19-1NM-2-F-396142,0.4
(08)YRG[01]-MP19-1NM-2-T-396142,0.39
(5)YRX[01]-MP19-1NM-2-T-396147,2.49
(XX)UNK[XX]-MP19-1NM-2-T-396147,2.23
(08)YRG[01]-MP19-2EX-2-T-396152,0.33
(5)YRX[01]-MP19-1NM-2-F-396152,0.4
(08)YRG[01]-MP19-1NM-2-T-396152,0.39
(08)YRG[01]-MP19-2EX-2-T-396157,0.33
(5)YRX[01]-MP19-1NM-2-F-396157,0.66
(08)YRG[01]-MP19-1NM-2-T-396157,0.39
(5)YRX[01]-MP19-1NM-2-F-396162,0.4
(08)YRG[01]-MP19-1NM-2-T-396162,0.39
(5)YRX[01]-MP19-1NM-2-F-396167,0.66
(08)YRG[01]-MP19-1NM-2-T-396167,0.39
(5)YRX[01]-MP19-1NM-2-F-396172,0.4
(08)YRG[01]-MP19-1NM-2-T-396172,0.39
(5)YRX[01]-MP19-1NM-2-F-396177,0.66
(08)YRG[01]-MP19-1NM-2-T-396177,0.39
(08)YRG[01]-MP19-2EX-2-T-396182,0.33
(5)YRX[01]-MP19-1NM-2-F-396182,0.4
(5)YRX[01]-MP19-1NM-2-F-396187,0.4
(5)YRX[01]-MP19-1NM-2-F-396192,0.48
(08)YRG[01]-MP19-1NM-2-T-396192,0.39
(08)YRG[01]-MP19-2EX-2-T-396197,0.33
(5)YRX[01]-MP19-1NM-2-F-396197,0.48
(08)YRG[01]-MP19-1NM-2-T-396197,0.39
(08)YRG[01]-MP19-2EX-2-T-396202,0.33
(5)YRX[01]-MP19-1NM-2-F-396202,0.48
(5)YRX[01]-MP19-1NM-2-F-396207,4.57
(09)YRF[01]-MP19-1NM-2-T-396207,4.36
(08)YRG[01]-MP19-2EX-2-T-396212,0.33
(5)YRX[01]-MP19-1NM-2-F-396212,0.48
(08)YRG[01]-MP19-1NM-2-T-396212,0.39
(08)YRG[01]-MP19-2EX-2-T-396217,0.33
(5)YRX[01]-MP19-1NM-2-F-396217,0.54
(08)YRG[01]-MP19-2EX-2-T-396222,0.33
(5)YRX[01]-MP19-1NM-2-F-396222,0.48
(08)YRG[01]-MP19-1NM-2-T-396222,0.39
(08)YRG[01]-MP19-2EX-2-T-396227,0.33
(5)YRX[01]-MP19-1NM-2-F-396227,0.48
(08)YRG[01]-MP19-1NM-2-T-396227,0.39
(5)YRX[01]-MP19-1NM-2-F-396232,0.48
(5)YRX[01]-MP19-1NM-2-F-396237,0.48
(08)YRG[01]-MP19-1NM-2-T-396237,0.39
(5)YRX[01]-MP19-1NM-2-F-396242,0.48
(08)YRG[01]-MP19-1NM-2-T-396242,0.39
(5)YRX[01]-MP19-1NM-2-F-396247,1.58
(08)YRG[01]-MP19-1NM-2-T-396247,1.11
(5)YRX[01]-MP19-1NM-2-F-396252,0.48
(08)YRG[01]-MP19-1NM-2-T-396252,0.39
(09)YRF[01]-MP19-1NM-2-T-396257,NaN
(09)YRF[01]-MP19-1NM-2-T-396267,NaN
(09)YRF[01]-MP19-1NM-2-T-396272,NaN
(XX)UNK[XX]-MP19-2EX-2-T-396277,0.76
(09)YRF[01]-MP19-1NM-2-T-396277,0.8
(08)YRG[01]-MP19-2EX-2-T-396282,0.32
(5)YRX[01]-MP19-1NM-2-F-396282,1.58
(08)YRG[01]-MP19-1NM-2-T-396282,0.39
(08)YRG[01]-MP19-2EX-2-T-396287,0.43
(5)YRX[01]-MP19-1NM-2-F-396287,0.53
(08)YRG[01]-MP19-1NM-2-T-396287,0.46
(XX)UNK[XX]-MP19-1NM-2-T-396292,26.19
(08)YRG[01]-MP19-2EX-2-T-396297,0.4
(5)YRX[01]-MP19-1NM-2-F-396297,0.5
(08)YRG[01]-MP19-1NM-2-T-396297,0.42
(08)YRG[01]-MP19-1NM-2-T-396302,3.3
(XX)UNK[XX]-MP19-1NM-2-T-396302,3.37
(08)YRG[01]-MP19-2EX-2-T-396307,0.33
(5)YRX[01]-MP19-1NM-2-F-396307,0.48
(08)YRG[01]-MP19-1NM-2-T-396307,0.39
(5)YRX[01]-MP19-1NM-2-F-396312,1.58
(08)YRG[01]-MP19-1NM-2-T-396312,0.56
(5)YRX[01]-MP19-1NM-2-F-396317,1.58
(08)YRG[01]-MP19-1NM-2-T-396317,0.55
(09)YRF[01]-OP11-1NM-2-F-397809,1.01
(5)YRX[01]-OP11-1NM-2-F-397809,0.96
(XX)UNK[XX]-OP11-1NM-2-F-397809,1
(08)YRG[01]-MP19-2EX-2-T-397819,0.33
(5)YRX[01]-MP19-1NM-2-F-397819,0.4
(08)YRG[01]-MP19-1NM-2-T-397819,0.39
(08)YRG[01]-MP19-2EX-2-T-397824,0.33
(5)YRX[01]-MP19-1NM-2-F-397824,0.4
(08)YRG[01]-MP19-1NM-2-T-397824,0.39
(5)YRX[01]-MP19-1NM-2-F-397829,0.43
(09)YRF[01]-MP19-1NM-2-T-397829,0.66
(3)YRF[01]-MP19-1NM-2-T-397829,0.54
(5)YRX[01]-MP19-1NM-2-T-397829,0.43
(3)YRF[01]-RIRA-1NM-2-F-398349,0.51
(3)YRF[01]-RIRA-1NM-2-F-398354,0.51
(5)YRX[01]-RIRA-1NM-2-F-398359,0.68
(3)YRF[01]-RIRA-1NM-2-F-398359,0.51
(5)YRX[01]-RIRA-1NM-2-F-398364,0.68
(3)YRF[01]-RIRA-1NM-2-F-398364,0.51
(08)YRG[01]-LED5-1NM-2-T-400614,0.88
(5)YRX[01]-LED5-1NM-2-T-400614,0.55
(2)YCF[03]-LED5-1NM-2-T-400619,24.17
(5)YRX[01]-LED5-1NM-2-T-400624,4.98
(3)YRF[01]-LED5-1NM-2-T-400629,7
(2)YCF[03]-LED5-2EX-2-T-400634,8.97
(5)YRX[01]-LED5-1NM-2-T-400634,11.13
(2)YCF[03]-LED5-1NM-2-T-400634,12.06
(3)YRF[01]-LED5-3GD-2-T-400639,1.58
(5)YRX[01]-LED5-1NM-2-T-400639,1.86
(09)YRF[01]-LED5-1NM-2-T-400639,1.67
(5)YRX[01]-LED5-1NM-2-T-400644,0.34
(08)YRG[01]-LED5-1NM-2-T-400644,0.3
(5)YRX[01]-LED5-1NM-2-T-400644,0.31
(08)YRG[01]-LED5-1NM-2-T-400649,0.3
(5)YRX[01]-LED5-1NM-2-T-400649,0.31
(5)YRX[01]-LED5-1NM-2-T-400654,0.34
(08)YRG[01]-LED5-1NM-2-T-400654,0.3
(5)YRX[01]-LED5-1NM-2-T-400659,0.42
(08)YRG[01]-LED5-1NM-2-T-400659,0.41
(08)YRG[01]-LED5-1NM-2-T-400664,0.3
(5)YRX[01]-LED5-1NM-2-T-400664,0.34
(08)YRG[01]-LED5-1NM-2-T-400669,0.3
(5)YRX[01]-LED5-1NM-2-T-400669,0.34
(5)YRX[01]-LED5-2EX-2-T-400684,9.87
(XX)UNK[XX]-LED5-1NM-2-T-400684,13.6
(2)YCF[03]-LED5-1NM-2-T-400684,13.57
(5)YRX[01]-LED5-2EX-2-T-400689,0.35
(08)YRG[01]-LED5-1NM-2-T-400689,0.41
(5)YRX[01]-LED5-1NM-2-T-400689,0.42
(5)YRX[01]-LED5-2EX-2-T-400694,0.41
(08)YRG[01]-LED5-1NM-2-T-400694,0.41
(5)YRX[01]-LED5-1NM-2-T-400694,0.53
(5)YRX[01]-LED5-1NM-2-T-400699,0.31
(08)YRG[01]-LED5-1NM-2-T-400699,0.3
(5)YRX[01]-LED5-2EX-2-T-400704,0.28
(5)YRX[01]-LED5-1NM-2-T-400704,0.34
(08)YRG[01]-LED5-1NM-2-T-400704,0.3
(5)YRX[01]-LED5-1NM-2-T-400709,0.34
(08)YRG[01]-LED5-1NM-2-T-400709,0.3
(5)YRX[01]-LED5-1NM-2-T-400714,0.34
(08)YRG[01]-LED5-1NM-2-T-400714,0.3
(08)YRG[01]-LED5-1NM-2-T-400719,0.3
(5)YRX[01]-LED5-1NM-2-T-400719,0.31
(5)YRX[01]-LED5-1NM-2-T-400724,0.34
(08)YRG[01]-LED5-1NM-2-T-400724,0.3
(2)YCF[03]-LED5-1NM-2-T-400729,3.87
(5)YRX[01]-LED5-1NM-2-T-400729,3.21
(3)YRF[01]-LED5-1NM-2-T-400739,7.17
(2)YCF[03]-LED5-1NM-2-T-400739,7.17
(5)YRX[01]-LED5-1NM-2-T-400744,0.99
(3)YRF[01]-LED5-1NM-2-T-400744,0.95
(09)YRF[01]-LED5-1NM-2-T-400744,1.1
(08)YRG[01]-LED5-1NM-2-T-400749,0.41
(5)YRX[01]-LED5-1NM-2-T-400749,0.36
(5)YRX[01]-LED5-1NM-2-T-400754,0.34
(08)YRG[01]-LED5-1NM-2-T-400754,0.3
(08)YRG[01]-LED5-1NM-2-T-400759,0.3
(5)YRX[01]-LED5-1NM-2-T-400759,0.31
(5)YRX[01]-LED5-1NM-2-T-400764,0.31
(08)YRG[01]-LED5-1NM-2-T-400764,0.3
(5)YRX[01]-LED5-1NM-2-T-400769,0.31
(08)YRG[01]-LED5-1NM-2-T-400769,0.3
(08)YRG[01]-LED5-1NM-2-T-400774,0.3
(5)YRX[01]-LED5-1NM-2-T-400774,0.31
(08)YRG[01]-LED5-1NM-2-T-400779,0.3
(5)YRX[01]-LED5-1NM-2-T-400779,0.34
(09)YRF[01]-LED5-1NM-2-T-400784,1.11
(5)YRX[01]-LED5-1NM-2-T-400784,1.3
(5)YRX[01]-LED5-1NM-2-T-400789,0.42
(08)YRG[01]-LED5-1NM-2-T-400789,0.41
(3)YRF[01]-LED5-1NM-2-T-400794,6.67
(09)YRF[01]-LED5-1NM-2-T-400794,5.5
(5)YRX[01]-LED5-2EX-2-T-400799,0.35
(5)YRX[01]-LED5-1NM-2-T-400799,0.36
(08)YRG[01]-LED5-1NM-2-T-400799,0.41
(08)YRG[01]-LED5-1NM-2-T-400804,0.3
(5)YRX[01]-LED5-1NM-2-T-400804,0.34
(08)YRG[01]-LED5-1NM-2-T-400809,0.3
(5)YRX[01]-LED5-1NM-2-T-400809,0.34
(08)YRG[01]-LED5-1NM-2-T-400814,0.3
(5)YRX[01]-LED5-1NM-2-T-400814,0.31
(08)YRG[01]-LED5-1NM-2-T-400819,0.3
(5)YRX[01]-LED5-1NM-2-T-400819,0.34
(08)YRG[01]-LED5-1NM-2-T-400824,0.3
(5)YRX[01]-LED5-1NM-2-T-400824,0.31
(5)YRX[01]-LED5-1NM-2-T-400829,0.31
(08)YRG[01]-LED5-1NM-2-T-400829,0.3
(5)YRX[01]-LED5-1NM-2-T-400834,0.31
(08)YRG[01]-LED5-1NM-2-T-400834,0.3
(3)YRF[01]-LED5-1NM-2-T-400839,16.44
(3)YRF[01]-LED5-1NM-2-T-400844,1.24
(5)YRX[01]-LED5-1NM-2-T-400844,1.31
(09)YRF[01]-LED5-1NM-2-T-400844,1.11
(5)YRX[01]-LED5-2EX-2-T-400854,0.41
(08)YRG[01]-LED5-1NM-2-T-400854,0.41
(5)YRX[01]-LED5-1NM-2-T-400854,0.53
(08)YRG[01]-LED5-1NM-2-T-400859,0.41
(5)YRX[01]-LED5-1NM-2-T-400859,0.66
(5)YRX[01]-LED5-1NM-2-T-400864,0.34
(08)YRG[01]-LED5-1NM-2-T-400864,0.3
(5)YRX[01]-LED5-2EX-2-T-400869,0.28
(5)YRX[01]-LED5-1NM-2-T-400869,0.34
(08)YRG[01]-LED5-1NM-2-T-400869,0.3
(08)YRG[01]-LED5-1NM-1-T-400874,NaN
(08)YRG[01]-LED5-1NM-2-T-400874,NaN
(08)YRG[01]-LED5-1NM-2-T-400879,0.3
(5)YRX[01]-LED5-1NM-2-T-400879,0.31
(5)YRX[01]-LED5-1NM-2-T-400884,0.31
(08)YRG[01]-LED5-1NM-2-T-400884,0.3
(5)YRX[01]-LED5-1NM-2-T-400889,0.31
(08)YRG[01]-LED5-1NM-2-T-400889,0.3
(5)YRX[01]-LED5-1NM-2-T-400894,0.31
(08)YRG[01]-LED5-1NM-2-T-400894,0.3
(08)YRG[01]-LED5-1NM-2-T-400899,0.3
(5)YRX[01]-LED5-1NM-2-T-400899,0.34
(09)YRF[01]-DUDE-1NM-2-T-402044,2.76
(5)YRX[01]-DUDE-1NM-2-T-402044,2.71
(XX)UNK[XX]-DUDE-2EX-2-T-402049,0.53
(5)YRX[01]-DUDE-1NM-2-T-402049,0.47
(09)YRF[01]-DUDE-1NM-2-T-402049,0.56
(09)YRF[01]-DUDE-1NM-2-T-402054,NaN
